algorithm generator seed numberofsequences sizeofsequences cost scslength timems
dpscs random 2 2 87 bitcost 157 286.958932877
dpscs random 2 2 88 bitcost 160 326.098918915
dpscs random 2 2 89 bitcost 161 325.349092484
dpscs random 2 2 8 bitcost 11 1.68299674988
dpscs random 2 2 90 bitcost 166 337.384939194
dpscs random 2 2 91 bitcost 165 319.315195084
dpscs random 2 2 92 bitcost 169 352.016925812
dpscs random 2 2 93 bitcost 171 319.131135941
dpscs random 2 2 94 bitcost 172 309.517145157
dpscs random 2 2 95 bitcost 173 333.585977554
dpscs random 2 2 96 bitcost 173 446.293115616
dpscs random 2 2 97 bitcost 179 344.308853149
dpscs random 2 2 98 bitcost 179 441.118001938
dpscs random 2 2 99 bitcost 181 359.941005707
dpscs random 2 2 9 bitcost 15 2.09999084473
dpscs random 2 3 10 bitcost 21 32.2470664978
dpscs random 2 3 11 bitcost 22 42.3119068146
dpscs random 2 3 12 bitcost 24 54.3339252472
dpscs random 2 3 13 bitcost 26 67.8148269653
dpscs random 2 3 14 bitcost 28 90.0478363037
dpscs random 2 3 15 bitcost 31 122.298955917
dpscs random 2 3 16 bitcost 33 129.930019379
dpscs random 2 3 17 bitcost 36 194.564819336
dpscs random 2 3 18 bitcost 39 187.386989594
dpscs random 2 3 19 bitcost 42 204.066991806
dpscs random 2 3 20 bitcost 47 248.850107193
dpscs random 2 3 21 bitcost 48 282.061815262
dpscs random 2 3 22 bitcost 49 412.081003189
dpscs random 2 3 23 bitcost 51 423.163890839
dpscs random 2 3 24 bitcost 56 572.214126587
dpscs random 2 3 25 bitcost 56 471.099853516
dpscs random 2 3 26 bitcost 59 507.908821106
dpscs random 2 3 27 bitcost 60 740.483045578
dpscs random 2 3 28 bitcost 64 821.331977844
dpscs random 2 3 29 bitcost 66 1807.61098862
dpscs random 2 3 2 bitcost 3 0.632047653198
dpscs random 2 3 30 bitcost 69 1403.84888649
dpscs random 2 3 31 bitcost 68 1222.1660614
dpscs random 2 3 32 bitcost 73 1019.77705956
dpscs random 2 3 33 bitcost 77 1161.59701347
dpscs random 2 3 34 bitcost 80 2607.58399963
dpscs random 2 3 35 bitcost 81 2199.02801514
dpscs random 2 3 36 bitcost 85 1513.19813728
dpscs random 2 3 37 bitcost 86 1919.49105263
dpscs random 2 3 38 bitcost 90 2205.95002174
dpscs random 2 3 39 bitcost 91 2598.07181358
dpscs random 2 3 3 bitcost 5 1.46698951721
dpscs random 2 3 40 bitcost 91 2295.45092583
dpscs random 2 3 41 bitcost 98 3955.51395416
dpscs random 2 3 42 bitcost 101 2610.98194122
dpscs random 2 3 43 bitcost 101 3201.58696175
dpscs random 2 3 44 bitcost 104 4541.95213318
dpscs random 2 3 45 bitcost 107 3563.44890594
dpscs random 2 3 46 bitcost 109 4409.05499458
dpscs random 2 3 47 bitcost 111 3792.7968502
dpscs random 2 3 48 bitcost 111 4753.14188004
dpscs random 2 3 49 bitcost 114 5846.57502174
dpscs random 2 3 4 bitcost 6 2.86102294922
dpscs random 2 3 50 bitcost 117 5616.78695679
dpscs random 2 3 51 bitcost 124 5401.38506889
dpscs random 2 3 52 bitcost 126 5514.80293274
dpscs random 2 3 53 bitcost 125 7011.71708107
dpscs random 2 3 54 bitcost 131 6006.24895096
dpscs random 2 3 55 bitcost 134 6834.43307877
dpscs random 2 3 56 bitcost 136 7404.85405922
dpscs random 2 3 57 bitcost 141 7021.06881142
dpscs random 2 3 58 bitcost 145 9337.15891838
dpscs random 2 3 59 bitcost 146 9128.60178947
dpscs random 2 3 5 bitcost 8 4.99892234802
dpscs random 2 3 60 bitcost 146 11593.3160782
dpscs random 2 3 61 bitcost 150 9553.02119255
dpscs random 2 3 62 bitcost 153 9933.75205994
dpscs random 2 3 63 bitcost 155 11696.6841221
dpscs random 2 3 64 bitcost 160 11656.8357944
dpscs random 2 3 65 bitcost 163 10177.0970821
dpscs random 2 3 66 bitcost 165 11230.6060791
dpscs random 2 3 67 bitcost 162 9700.24490356
dpscs random 2 3 68 bitcost 170 12532.3250294
dpscs random 2 3 69 bitcost 171 10330.1138878
dpscs random 2 3 6 bitcost 10 8.21805000305
dpscs random 2 3 70 bitcost 175 13642.742157
dpscs random 2 3 71 bitcost 180 15472.7778435
dpscs random 2 3 72 bitcost 183 15772.562027
dpscs random 2 3 73 bitcost 180 12954.4658661
dpscs random 2 3 74 bitcost 186 15235.104084
dpscs random 2 3 75 bitcost 189 12261.2740993
dpscs random 2 3 76 bitcost 192 12635.351181
dpscs random 2 3 77 bitcost 195 24994.2100048
dpscs random 2 3 78 bitcost 197 19104.7279835
dpscs random 2 3 79 bitcost 201 15687.0589256
dpscs random 2 3 7 bitcost 12 12.179851532
dpscs random 2 3 80 bitcost 198 20978.4798622
dpscs random 2 3 8 bitcost 14 17.5111293793
dpscs random 2 3 9 bitcost 18 23.9000320435
dpscs random 2 4 10 bitcost 23 602.201938629
dpscs random 2 4 11 bitcost 26 728.660106659
dpscs random 2 4 12 bitcost 29 1410.31002998
dpscs random 2 4 13 bitcost 31 1547.28198051
dpscs random 2 4 14 bitcost 35 2070.91116905
dpscs random 2 4 15 bitcost 37 2223.69909286
dpscs random 2 4 16 bitcost 38 5428.03883553
dpscs random 2 4 17 bitcost 42 4612.52403259
dpscs random 2 4 18 bitcost 45 6075.6020546
dpscs random 2 4 19 bitcost 50 8622.21002579
dpscs random 2 4 20 bitcost 50 10503.1988621
dpscs random 2 4 21 bitcost 55 13471.6351032
dpscs random 2 4 22 bitcost 58 14747.8599548
dpscs random 2 4 23 bitcost 61 20512.5808716
dpscs random 2 4 24 bitcost 66 18608.3950996
dpscs random 2 4 25 bitcost 67 26520.1179981
dpscs random 2 4 26 bitcost 71 28671.8678474
dpscs random 2 4 27 bitcost 73 34255.261898
dpscs random 2 4 28 bitcost 77 34302.1419048
dpscs random 2 4 29 bitcost 81 35031.2418938
dpscs random 2 4 2 bitcost 3 1.84798240662
dpscs random 2 4 30 bitcost 83 35303.1191826
dpscs random 2 4 31 bitcost 84 44295.5491543
dpscs random 2 4 32 bitcost 89 49737.9870415
dpscs random 2 4 33 bitcost 94 67562.0069504
dpscs random 2 4 34 bitcost 99 62583.2219124
dpscs random 2 4 35 bitcost 98 64201.5750408
dpscs random 2 4 3 bitcost 5 6.38580322266
dpscs random 2 4 4 bitcost 7 16.6938304901
dpscs random 2 4 5 bitcost 9 38.5940074921
dpscs random 2 4 6 bitcost 12 68.8700675964
dpscs random 2 4 7 bitcost 14 120.950937271
dpscs random 2 4 8 bitcost 18 335.432052612
dpscs random 2 4 9 bitcost 21 315.215110779
dpscs random 2 5 10 bitcost 26 7892.68302917
dpscs random 2 5 11 bitcost 28 14767.0781612
dpscs random 2 5 12 bitcost 33 25866.6980267
dpscs random 2 5 13 bitcost 35 34556.3070774
dpscs random 2 5 14 bitcost 39 47575.1349926
dpscs random 2 5 15 bitcost 41 75474.4830132
dpscs random 2 5 16 bitcost 44 71042.6011086
dpscs random 2 5 17 bitcost 47 103394.098043
dpscs random 2 5 18 bitcost 53 142578.525066
dpscs random 2 5 19 bitcost 57 141915.940046
dpscs random 2 5 20 bitcost 58 172500.174046
dpscs random 2 5 2 bitcost 3 6.03890419006
dpscs random 2 5 3 bitcost 5 64.6359920502
dpscs random 2 5 4 bitcost 7 136.317014694
dpscs random 2 5 5 bitcost 9 271.55995369
dpscs random 2 5 6 bitcost 13 700.523138046
dpscs random 2 5 7 bitcost 16 1692.55709648
dpscs random 2 5 8 bitcost 19 2586.90810204
dpscs random 2 5 9 bitcost 24 3958.65082741
dpscs random 2 6 10 bitcost 28 86745.4590797
dpscs random 2 6 11 bitcost 31 152083.779097
dpscs random 2 6 12 bitcost 36 231595.252991
dpscs random 2 6 13 bitcost 37 367395.498037
dpscs random 2 6 14 bitcost 42 548263.180017
dpscs random 2 6 2 bitcost 3 44.1520214081
dpscs random 2 6 3 bitcost 5 277.975082397
dpscs random 2 6 4 bitcost 7 851.979017258
dpscs random 2 6 5 bitcost 10 2133.85105133
dpscs random 2 6 6 bitcost 15 5709.815979
dpscs random 2 6 7 bitcost 17 15784.1770649
dpscs random 2 6 8 bitcost 21 34119.0931797
dpscs random 2 6 9 bitcost 25 49095.1900482
dpscs random 2 7 2 bitcost 3 167.255878448
dpscs random 2 7 3 bitcost 5 797.34992981
dpscs random 2 7 4 bitcost 8 4382.74288177
dpscs random 2 7 5 bitcost 10 20996.3481426
dpscs random 2 7 6 bitcost 15 46127.7918816
dpscs random 2 7 7 bitcost 18 126569.342852
dpscs random 2 7 8 bitcost 22 262000.899076
dpscs random 2 7 9 bitcost 26 529740.79299
dpscs random 2 8 2 bitcost 3 222.944974899
dpscs random 2 8 3 bitcost 5 2714.81704712
dpscs random 2 8 4 bitcost 8 19992.016077
dpscs random 2 8 5 bitcost 11 107818.535089
dpscs random 2 8 6 bitcost 16 310705.558062
dpscs random 2 8 7 bitcost 19 949380.423069
dpscs random 2 9 2 bitcost 3 810.195922852
dpscs random 2 9 3 bitcost 6 11805.232048
dpscs random 2 9 4 bitcost 9 109684.976101
dpscs random 2 9 5 bitcost 11 565322.931051
dpscs random 3 10 2 bitcost 3 2417.52910614
dpscs random 3 10 3 bitcost 7 61566.1950111
dpscs random 3 10 4 bitcost 9 546140.008926
dpscs random 3 11 2 bitcost 3 12715.4037952
dpscs random 3 11 3 bitcost 7 264871.861935
dpscs random 3 12 2 bitcost 3 37130.7201385
dpscs random 3 12 3 bitcost 7 950200.448036
dpscs random 3 2 100 bitcost 179 316.58911705
dpscs random 3 2 101 bitcost 182 365.639925003
dpscs random 3 2 102 bitcost 183 407.520055771
dpscs random 3 2 103 bitcost 187 407.029867172
dpscs random 3 2 104 bitcost 188 447.339057922
dpscs random 3 2 105 bitcost 191 329.216003418
dpscs random 3 2 106 bitcost 192 440.670013428
dpscs random 3 2 107 bitcost 195 458.072900772
dpscs random 3 2 108 bitcost 195 422.446966171
dpscs random 3 2 109 bitcost 198 503.148078918
dpscs random 3 2 10 bitcost 14 2.53391265869
dpscs random 3 2 110 bitcost 199 450.786828995
dpscs random 3 2 111 bitcost 200 554.543018341
dpscs random 3 2 112 bitcost 203 474.331140518
dpscs random 3 2 113 bitcost 204 525.722980499
dpscs random 3 2 114 bitcost 207 310.385942459
dpscs random 3 2 115 bitcost 209 491.453886032
dpscs random 3 2 116 bitcost 211 595.497131348
dpscs random 3 2 117 bitcost 214 722.067117691
dpscs random 3 2 118 bitcost 213 512.147903442
dpscs random 3 2 119 bitcost 219 418.327093124
dpscs random 3 2 11 bitcost 16 2.95782089233
dpscs random 3 2 120 bitcost 219 530.401945114
dpscs random 3 2 121 bitcost 220 503.782987595
dpscs random 3 2 122 bitcost 222 598.185062408
dpscs random 3 2 123 bitcost 225 525.687932968
dpscs random 3 2 124 bitcost 227 573.766946793
dpscs random 3 2 125 bitcost 229 682.137966156
dpscs random 3 2 126 bitcost 232 471.505880356
dpscs random 3 2 127 bitcost 233 365.366220474
dpscs random 3 2 128 bitcost 236 635.308980942
dpscs random 3 2 129 bitcost 238 490.315914154
dpscs random 3 2 12 bitcost 20 3.45182418823
dpscs random 3 2 130 bitcost 239 405.897855759
dpscs random 3 2 131 bitcost 241 558.641910553
dpscs random 3 2 132 bitcost 241 730.856180191
dpscs random 3 2 133 bitcost 245 759.654045105
dpscs random 3 2 134 bitcost 248 664.295911789
dpscs random 3 2 135 bitcost 250 822.279214859
dpscs random 3 2 136 bitcost 251 854.615926743
dpscs random 3 2 137 bitcost 251 495.862960815
dpscs random 3 2 138 bitcost 256 959.493160248
dpscs random 3 2 139 bitcost 258 895.707130432
dpscs random 3 2 13 bitcost 20 3.97801399231
dpscs random 3 2 140 bitcost 261 448.086977005
dpscs random 3 2 141 bitcost 262 732.345104218
dpscs random 3 2 142 bitcost 262 750.11920929
dpscs random 3 2 143 bitcost 263 768.114089966
dpscs random 3 2 144 bitcost 262 869.324922562
dpscs random 3 2 145 bitcost 266 419.476985931
dpscs random 3 2 146 bitcost 270 814.643859863
dpscs random 3 2 147 bitcost 270 740.353107452
dpscs random 3 2 148 bitcost 274 547.255039215
dpscs random 3 2 149 bitcost 276 555.023193359
dpscs random 3 2 14 bitcost 23 4.4891834259
dpscs random 3 2 150 bitcost 273 797.02091217
dpscs random 3 2 151 bitcost 281 483.318805695
dpscs random 3 2 152 bitcost 282 548.729896545
dpscs random 3 2 153 bitcost 284 993.883132935
dpscs random 3 2 154 bitcost 286 703.179836273
dpscs random 3 2 155 bitcost 285 562.804937363
dpscs random 3 2 156 bitcost 289 545.773029327
dpscs random 3 2 157 bitcost 291 1070.64199448
dpscs random 3 2 158 bitcost 294 946.820020676
dpscs random 3 2 159 bitcost 295 1021.67916298
dpscs random 3 2 15 bitcost 26 5.07402420044
dpscs random 3 2 160 bitcost 296 876.601934433
dpscs random 3 2 161 bitcost 298 1031.45885468
dpscs random 3 2 162 bitcost 302 650.466918945
dpscs random 3 2 163 bitcost 303 1139.54997063
dpscs random 3 2 164 bitcost 307 825.436830521
dpscs random 3 2 165 bitcost 310 719.559192657
dpscs random 3 2 166 bitcost 311 881.478071213
dpscs random 3 2 167 bitcost 313 1052.55079269
dpscs random 3 2 168 bitcost 313 1154.47688103
dpscs random 3 2 169 bitcost 318 714.732170105
dpscs random 3 2 16 bitcost 28 5.7098865509
dpscs random 3 2 170 bitcost 319 1069.95511055
dpscs random 3 2 171 bitcost 316 888.675928116
dpscs random 3 2 172 bitcost 319 1090.02995491
dpscs random 3 2 173 bitcost 325 1041.06712341
dpscs random 3 2 174 bitcost 322 1015.7148838
dpscs random 3 2 175 bitcost 328 880.568981171
dpscs random 3 2 176 bitcost 331 1226.46808624
dpscs random 3 2 177 bitcost 329 822.252035141
dpscs random 3 2 178 bitcost 332 765.100955963
dpscs random 3 2 179 bitcost 335 1328.96494865
dpscs random 3 2 17 bitcost 28 6.42895698547
dpscs random 3 2 180 bitcost 337 1061.36894226
dpscs random 3 2 181 bitcost 341 1298.13504219
dpscs random 3 2 182 bitcost 344 936.810016632
dpscs random 3 2 183 bitcost 344 888.115167618
dpscs random 3 2 184 bitcost 344 937.341928482
dpscs random 3 2 185 bitcost 348 1316.23983383
dpscs random 3 2 186 bitcost 348 1025.74896812
dpscs random 3 2 187 bitcost 350 996.342897415
dpscs random 3 2 188 bitcost 353 1494.754076
dpscs random 3 2 189 bitcost 358 1584.90395546
dpscs random 3 2 18 bitcost 31 7.08889961243
dpscs random 3 2 190 bitcost 360 1457.89194107
dpscs random 3 2 191 bitcost 360 1342.90504456
dpscs random 3 2 192 bitcost 363 1563.83895874
dpscs random 3 2 19 bitcost 31 7.82680511475
dpscs random 3 2 20 bitcost 35 8.62288475037
dpscs random 3 2 21 bitcost 35 9.33480262756
dpscs random 3 2 22 bitcost 37 10.2660655975
dpscs random 3 2 23 bitcost 39 11.1560821533
dpscs random 3 2 24 bitcost 41 12.1140480042
dpscs random 3 2 25 bitcost 44 13.0519866943
dpscs random 3 2 26 bitcost 43 14.0471458435
dpscs random 3 2 27 bitcost 45 15.3088569641
dpscs random 3 2 28 bitcost 49 16.3090229034
dpscs random 3 2 29 bitcost 51 17.3020362854
dpscs random 3 2 2 bitcost 3 0.268220901489
dpscs random 3 2 30 bitcost 53 18.364906311
dpscs random 3 2 31 bitcost 54 19.6740627289
dpscs random 3 2 32 bitcost 56 20.763874054
dpscs random 3 2 33 bitcost 57 21.9879150391
dpscs random 3 2 34 bitcost 59 23.2520103455
dpscs random 3 2 35 bitcost 61 24.5461463928
dpscs random 3 2 36 bitcost 60 25.9628295898
dpscs random 3 2 37 bitcost 63 27.281999588
dpscs random 3 2 38 bitcost 66 28.7511348724
dpscs random 3 2 39 bitcost 68 30.2979946136
dpscs random 3 2 3 bitcost 4 0.411033630371
dpscs random 3 2 40 bitcost 68 32.8199863434
dpscs random 3 2 41 bitcost 72 79.6670913696
dpscs random 3 2 42 bitcost 72 58.0270290375
dpscs random 3 2 43 bitcost 74 38.3229255676
dpscs random 3 2 44 bitcost 74 39.5228862762
dpscs random 3 2 45 bitcost 77 70.0190067291
dpscs random 3 2 46 bitcost 79 61.3470077515
dpscs random 3 2 47 bitcost 80 71.3038444519
dpscs random 3 2 48 bitcost 82 78.008890152
dpscs random 3 2 49 bitcost 85 122.724056244
dpscs random 3 2 4 bitcost 7 0.613927841187
dpscs random 3 2 50 bitcost 87 124.583005905
dpscs random 3 2 51 bitcost 90 51.1441230774
dpscs random 3 2 52 bitcost 94 92.8671360016
dpscs random 3 2 53 bitcost 95 102.402925491
dpscs random 3 2 54 bitcost 97 108.412027359
dpscs random 3 2 55 bitcost 99 64.3970966339
dpscs random 3 2 56 bitcost 97 88.3231163025
dpscs random 3 2 57 bitcost 100 146.789073944
dpscs random 3 2 58 bitcost 102 84.673166275
dpscs random 3 2 59 bitcost 105 99.47681427
dpscs random 3 2 5 bitcost 7 0.818014144897
dpscs random 3 2 60 bitcost 108 157.085180283
dpscs random 3 2 61 bitcost 109 237.228155136
dpscs random 3 2 62 bitcost 112 213.819026947
dpscs random 3 2 63 bitcost 113 148.194074631
dpscs random 3 2 64 bitcost 115 218.297958374
dpscs random 3 2 65 bitcost 118 220.728158951
dpscs random 3 2 66 bitcost 119 188.323974609
dpscs random 3 2 67 bitcost 121 140.420198441
dpscs random 3 2 68 bitcost 123 184.156894684
dpscs random 3 2 69 bitcost 123 338.600158691
dpscs random 3 2 6 bitcost 8 1.06310844421
dpscs random 3 2 70 bitcost 124 257.520198822
dpscs random 3 2 71 bitcost 130 131.686925888
dpscs random 3 2 72 bitcost 129 218.419075012
dpscs random 3 2 73 bitcost 130 209.280967712
dpscs random 3 2 74 bitcost 135 323.965072632
dpscs random 3 2 75 bitcost 135 250.277996063
dpscs random 3 2 76 bitcost 138 217.507123947
dpscs random 3 2 77 bitcost 138 121.22797966
dpscs random 3 2 78 bitcost 142 219.275951385
dpscs random 3 2 79 bitcost 143 326.159954071
dpscs random 3 2 7 bitcost 10 1.36995315552
dpscs random 3 2 80 bitcost 145 226.742982864
dpscs random 3 2 81 bitcost 147 324.029922485
dpscs random 3 2 82 bitcost 149 271.332979202
dpscs random 3 2 83 bitcost 151 310.476064682
dpscs random 3 2 84 bitcost 151 253.618955612
dpscs random 3 2 85 bitcost 152 192.694187164
dpscs random 3 2 86 bitcost 157 178.634881973
dpscs random 3 2 87 bitcost 156 278.601169586
dpscs random 3 2 88 bitcost 160 309.538125992
dpscs random 3 2 89 bitcost 159 301.723957062
dpscs random 3 2 8 bitcost 13 1.74117088318
dpscs random 3 2 90 bitcost 162 297.079086304
dpscs random 3 2 91 bitcost 166 284.846067429
dpscs random 3 2 92 bitcost 164 339.535951614
dpscs random 3 2 93 bitcost 168 302.664041519
dpscs random 3 2 94 bitcost 168 312.659025192
dpscs random 3 2 95 bitcost 171 345.854997635
dpscs random 3 2 96 bitcost 175 333.520889282
dpscs random 3 2 97 bitcost 174 353.663921356
dpscs random 3 2 98 bitcost 175 344.507932663
dpscs random 3 2 99 bitcost 178 362.046003342
dpscs random 3 2 9 bitcost 14 2.08282470703
dpscs random 3 3 10 bitcost 18 32.9880714417
dpscs random 3 3 11 bitcost 20 42.4461364746
dpscs random 3 3 12 bitcost 25 54.0578365326
dpscs random 3 3 13 bitcost 27 69.4558620453
dpscs random 3 3 14 bitcost 30 98.620891571
dpscs random 3 3 15 bitcost 32 105.028152466
dpscs random 3 3 16 bitcost 34 129.441976547
dpscs random 3 3 17 bitcost 37 151.837825775
dpscs random 3 3 18 bitcost 41 184.977054596
dpscs random 3 3 19 bitcost 42 205.990076065
dpscs random 3 3 20 bitcost 46 249.795913696
dpscs random 3 3 21 bitcost 48 308.100938797
dpscs random 3 3 22 bitcost 50 407.582998276
dpscs random 3 3 23 bitcost 52 361.06300354
dpscs random 3 3 24 bitcost 55 414.468050003
dpscs random 3 3 25 bitcost 57 452.28600502
dpscs random 3 3 26 bitcost 60 775.238037109
dpscs random 3 3 27 bitcost 63 917.309045792
dpscs random 3 3 28 bitcost 65 987.595081329
dpscs random 3 3 29 bitcost 68 1805.85694313
dpscs random 3 3 2 bitcost 3 0.653028488159
dpscs random 3 3 30 bitcost 69 854.597091675
dpscs random 3 3 31 bitcost 71 1005.69701195
dpscs random 3 3 32 bitcost 77 998.015165329
dpscs random 3 3 33 bitcost 76 1678.82990837
dpscs random 3 3 34 bitcost 79 1530.69901466
dpscs random 3 3 35 bitcost 81 1894.29187775
dpscs random 3 3 36 bitcost 82 2160.72702408
dpscs random 3 3 37 bitcost 86 2012.51292229
dpscs random 3 3 38 bitcost 88 1906.74495697
dpscs random 3 3 39 bitcost 90 2328.4971714
dpscs random 3 3 3 bitcost 5 1.51705741882
dpscs random 3 3 40 bitcost 94 3138.08894157
dpscs random 3 3 41 bitcost 97 2852.08821297
dpscs random 3 3 42 bitcost 97 3348.48117828
dpscs random 3 3 43 bitcost 103 3597.48911858
dpscs random 3 3 44 bitcost 105 3329.98609543
dpscs random 3 3 45 bitcost 107 3197.0140934
dpscs random 3 3 46 bitcost 110 5559.32092667
dpscs random 3 3 47 bitcost 113 4110.84699631
dpscs random 3 3 48 bitcost 115 4964.21504021
dpscs random 3 3 49 bitcost 118 5416.85795784
dpscs random 3 3 4 bitcost 7 2.87699699402
dpscs random 3 3 50 bitcost 120 5365.08917809
dpscs random 3 3 51 bitcost 121 7344.30003166
dpscs random 3 3 52 bitcost 128 7114.54892159
dpscs random 3 3 53 bitcost 130 7082.20291138
dpscs random 3 3 54 bitcost 133 6350.07596016
dpscs random 3 3 55 bitcost 137 8317.56091118
dpscs random 3 3 56 bitcost 137 7824.88703728
dpscs random 3 3 57 bitcost 139 7697.29709625
dpscs random 3 3 58 bitcost 142 9806.97202682
dpscs random 3 3 59 bitcost 143 8543.97296906
dpscs random 3 3 5 bitcost 9 4.99796867371
dpscs random 3 3 60 bitcost 149 9597.46003151
dpscs random 3 3 61 bitcost 148 11439.081192
dpscs random 3 3 62 bitcost 153 10543.2829857
dpscs random 3 3 63 bitcost 156 11352.2510529
dpscs random 3 3 64 bitcost 159 11168.0150032
dpscs random 3 3 65 bitcost 159 10147.4261284
dpscs random 3 3 66 bitcost 164 10351.5150547
dpscs random 3 3 67 bitcost 165 10033.4470272
dpscs random 3 3 68 bitcost 167 12495.4857826
dpscs random 3 3 69 bitcost 172 12252.3159981
dpscs random 3 3 6 bitcost 10 8.00395011902
dpscs random 3 3 70 bitcost 175 12543.2751179
dpscs random 3 3 71 bitcost 179 11591.0151005
